"","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","precip_rate","precip_total","cond","fog","rain","snow","hail","thunder","tornado"
"1155",2018-05-28 02:30:00,84,82,91,2.3,NA,"SSW",1,29.64,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1156",2018-05-28 05:30:00,84,82,91,5.8,NA,"South",1,29.59,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1157",2018-05-28 08:30:00,86,82,84,6.9,NA,"South",2,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1158",2018-05-28 11:30:00,88,82,79,6.9,NA,"South",2,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1159",2018-05-28 14:30:00,89,84,80,6.9,NA,"SSW",2,29.54,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1160",2018-05-28 17:30:00,86,81,82,9.2,NA,"SSW",2,29.52,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1161",2018-05-28 20:30:00,85,82,90,13.8,NA,"South",2,29.54,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1162",2018-05-28 23:30:00,84,82,91,11.5,NA,"SSW",1,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1163",2018-05-29 02:30:00,84,81,89,9.2,NA,"SSW",1,29.54,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1164",2018-05-29 05:30:00,83,81,91,5.8,NA,"SSW",1,29.53,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1165",2018-05-29 08:30:00,86,81,81,4.6,NA,"SW",1,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1166",2018-05-29 11:30:00,88,81,76,9.2,NA,"SSW",2,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1167",2018-05-29 14:30:00,88,82,77,10.4,NA,"SSW",2,29.52,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1168",2018-05-29 17:30:00,86,82,86,10.4,NA,"SSW",2,29.49,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1169",2018-05-29 20:30:00,84,83,95,11.5,NA,"SSW",2,29.54,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1170",2018-05-29 23:30:00,84,82,93,9.2,NA,"SSW",1,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1171",2018-05-30 02:30:00,83,82,96,6.9,NA,"SW",1,29.55,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1172",2018-05-30 05:30:00,83,81,90,6.9,NA,"SW",1,NA,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1173",2018-05-30 08:30:00,86,82,83,10.4,NA,"SSW",1,29.59,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1174",2018-05-30 11:30:00,88,83,81,10.4,NA,"SSW",2,29.59,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1175",2018-05-30 14:30:00,90,83,74,10.4,NA,"South",2,29.53,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1176",2018-05-30 17:30:00,87,83,85,6.9,NA,"South",2,29.54,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1177",2018-05-30 20:30:00,85,81,86,9.2,NA,"SSW",2,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1178",2018-05-30 23:30:00,85,81,83,11.5,NA,"SSW",1,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1179",2018-05-31 02:30:00,84,80,86,11.5,NA,"SSW",1,29.58,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1180",2018-05-31 05:30:00,83,80,88,4.6,NA,"SSW",1,29.63,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1181",2018-05-31 08:30:00,88,82,77,4.6,NA,"West",1,29.7,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1182",2018-05-31 11:30:00,88,80,72,4.6,NA,"South",2,29.69,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1183",2018-05-31 14:30:00,88,84,84,6.9,NA,"South",2,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1184",2018-05-31 17:30:00,87,83,86,6.9,NA,"South",2,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1185",2018-05-31 20:30:00,85,83,91,6.9,NA,"SSW",2,29.64,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1186",2018-05-31 23:30:00,84,83,95,3.5,NA,"SSW",1,29.7,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1187",2018-06-01 02:30:00,84,82,93,3.5,NA,"SSW",1,29.67,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1188",2018-06-01 05:30:00,84,82,93,4.6,NA,"SSW",1,29.69,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1189",2018-06-01 08:30:00,86,83,90,4.6,NA,"South",1,29.72,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1190",2018-06-01 11:30:00,89,83,78,6.9,NA,"South",2,29.71,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1191",2018-06-01 14:30:00,89,84,81,9.2,NA,"SSW",2,29.64,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1192",2018-06-01 17:30:00,87,82,82,4.6,NA,"SSW",2,29.63,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1193",2018-06-01 20:30:00,86,83,90,4.6,NA,"SSW",2,29.69,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1194",2018-06-01 23:30:00,85,82,90,6.9,NA,"SSW",1,29.69,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1195",2018-06-02 02:30:00,84,82,91,4.6,NA,"SSW",1,29.67,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1196",2018-06-02 05:30:00,84,82,93,4.6,NA,"SSW",1,29.68,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1197",2018-06-02 08:30:00,86,83,87,4.6,NA,"SSW",1,29.7,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1198",2018-06-02 11:30:00,90,84,79,9.2,NA,"SSW",2,29.7,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1199",2018-06-02 14:30:00,90,77,57,11.5,NA,"SSW",2,29.64,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1200",2018-06-02 17:30:00,86,77,69,2.3,NA,"SW",2,29.66,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1201",2018-06-02 20:30:00,85,77,70,0,NA,"",2,29.68,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1202",2018-06-02 23:30:00,83,76,73,0,NA,"",2,29.67,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1203",2018-06-03 02:30:00,81,75,77,0,NA,"",1,29.64,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1204",2018-06-03 05:30:00,81,76,80,0,NA,"",1,29.63,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1205",2018-06-03 08:30:00,86,77,69,3.5,NA,"South",2,29.65,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1206",2018-06-03 11:30:00,89,77,61,5.8,NA,"South",2,29.62,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1207",2018-06-03 14:30:00,90,82,72,6.9,NA,"South",2,29.56,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1208",2018-06-03 17:30:00,88,82,79,6.9,NA,"South",2,29.55,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1209",2018-06-03 20:30:00,87,83,84,9.2,NA,"South",2,29.58,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"1210",2018-06-03 23:30:00,85,82,86,6.9,NA,"South",2,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1211",2018-06-04 02:30:00,83,81,90,0,NA,"",1,29.59,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1212",2018-06-04 05:30:00,82,80,91,0,NA,"",1,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1213",2018-06-04 08:30:00,86,81,81,4.6,NA,"South",1,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1214",2018-06-04 11:30:00,90,82,72,4.6,NA,"SSE",2,29.58,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1215",2018-06-04 14:30:00,93,83,68,4.6,NA,"South",2,29.54,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1216",2018-06-04 17:30:00,89,84,83,4.6,NA,"South",2,NA,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1217",2018-06-04 20:30:00,87,84,89,6.9,NA,"South",2,29.59,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1218",2018-06-04 23:30:00,86,83,90,6.9,NA,"SW",1,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1219",2018-06-05 02:30:00,85,83,93,3.5,NA,"SW",1,29.58,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1220",2018-06-05 05:30:00,85,83,93,3.5,NA,"SW",1,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1221",2018-06-05 08:30:00,88,84,85,0,NA,"",2,29.67,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1222",2018-06-05 11:30:00,94,86,71,0,NA,"",2,29.63,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1223",2018-06-05 14:30:00,93,83,68,4.6,NA,"South",2,29.57,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1224",2018-06-05 17:30:00,89,80,69,0,NA,"",2,29.61,NA,NA,NA,NA,NA,"Light Thunderstorm",0,0,0,0,1,0
"1225",2018-06-05 20:30:00,87,80,74,6.9,NA,"South",2,29.66,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1226",2018-06-05 23:30:00,87,83,84,4.6,NA,"South",2,29.67,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1227",2018-06-06 02:30:00,86,83,88,3.5,NA,"South",1,29.64,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1228",2018-06-06 05:30:00,84,80,85,0,NA,"",1,29.67,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1229",2018-06-06 08:30:00,89,82,73,0,NA,"",2,29.69,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1230",2018-06-06 11:30:00,91,84,76,2.3,NA,"South",2,29.68,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1231",2018-06-06 14:30:00,90,81,69,9.2,NA,"South",2,29.6,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1232",2018-06-06 17:30:00,89,83,77,4.6,NA,"SSW",2,29.59,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1233",2018-06-06 20:30:00,86,83,90,6.9,NA,"SSW",2,29.62,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"1234",2018-06-06 23:30:00,85,82,88,2.3,NA,"SSW",1,29.63,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1235",2018-06-07 02:30:00,85,81,85,0,NA,"",1,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1236",2018-06-07 05:30:00,82,80,92,2.3,NA,"SW",1,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1237",2018-06-07 08:30:00,88,78,66,5.8,NA,"SSW",2,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1238",2018-06-07 11:30:00,90,80,66,6.9,NA,"South",2,29.57,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1239",2018-06-07 14:30:00,91,82,67,9.2,NA,"SSW",2,29.49,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1240",2018-06-07 17:30:00,89,83,77,3.5,NA,"SSW",2,29.49,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1241",2018-06-07 20:30:00,86,78,73,0,NA,"",2,29.57,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1242",2018-06-07 23:30:00,85,79,77,0,NA,"",2,29.55,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1243",2018-06-08 02:30:00,83,78,82,0,NA,"",1,29.53,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1244",2018-06-08 05:30:00,83,78,82,0,NA,"",1,29.51,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1245",2018-06-08 08:30:00,85,79,78,0,NA,"",1,29.56,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1246",2018-06-08 11:30:00,87,80,74,3.5,NA,"SSW",2,29.51,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1247",2018-06-08 14:30:00,90,83,76,6.9,NA,"South",2,29.45,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1248",2018-06-08 17:30:00,87,82,81,6.9,NA,"South",2,29.41,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1249",2018-06-08 20:30:00,83,78,80,5.8,NA,"NNW",2,29.52,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1250",2018-06-08 23:30:00,78,77,94,0,NA,"",1,29.51,NA,NA,NA,NA,NA,"Thunderstorms and Rain",0,1,0,0,1,0
"1251",2018-06-09 02:30:00,81,78,88,11.5,NA,"South",1,29.44,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1252",2018-06-09 05:30:00,80,78,93,9.2,NA,"SSW",1,29.46,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1253",2018-06-09 08:30:00,83,80,86,6.9,NA,"SSW",1,29.49,NA,NA,NA,NA,NA,"Light Drizzle",0,1,0,0,0,0
"1254",2018-06-09 11:30:00,88,80,72,0,NA,"",2,29.47,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1255",2018-06-09 14:30:00,87,82,82,0,NA,"",2,29.42,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1256",2018-06-09 17:30:00,86,83,87,4.6,NA,"SSW",2,29.39,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1257",2018-06-09 20:30:00,86,83,89,4.6,NA,"SSW",2,29.43,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1258",2018-06-09 23:30:00,85,80,81,9.2,NA,"SSW",1,29.44,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1259",2018-06-10 02:30:00,84,80,84,6.9,NA,"SSW",1,29.41,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1260",2018-06-10 05:30:00,82,78,83,2.3,NA,"SW",1,29.42,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1261",2018-06-10 08:30:00,86,79,73,4.6,NA,"South",2,29.46,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1262",2018-06-10 11:30:00,90,82,72,4.6,NA,"South",2,29.52,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1263",2018-06-10 14:30:00,88,82,77,9.2,NA,"SSW",2,29.38,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1264",2018-06-10 17:30:00,88,83,81,9.2,NA,"SW",2,29.37,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1265",2018-06-10 20:30:00,86,83,90,4.6,NA,"SW",2,29.43,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1266",2018-06-10 23:30:00,86,83,90,4.6,NA,"SW",1,29.45,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1267",2018-06-11 02:30:00,86,83,89,0,NA,"",1,29.44,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1268",2018-06-11 05:30:00,84,76,72,4.6,NA,"SW",1,29.39,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1269",2018-06-11 08:30:00,88,78,66,4.6,NA,"SW",1,29.44,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1270",2018-06-11 11:30:00,89,82,76,5.8,NA,"SSW",2,29.44,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1271",2018-06-11 14:30:00,88,81,75,6.9,NA,"SSW",2,29.39,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1272",2018-06-11 17:30:00,87,82,79,5.8,NA,"SW",2,29.37,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1273",2018-06-11 20:30:00,86,81,81,4.6,NA,"SW",2,29.43,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1274",2018-06-11 23:30:00,85,82,86,0,NA,"",1,29.44,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1275",2018-06-12 02:30:00,83,81,90,0,NA,"",1,29.41,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1276",2018-06-12 08:30:00,86,81,82,4.6,NA,"SSW",1,29.44,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1277",2018-06-12 11:30:00,89,82,75,5.8,NA,"SSW",2,29.44,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1278",2018-06-12 14:30:00,87,82,80,6.9,NA,"SSW",2,29.4,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1279",2018-06-12 17:30:00,87,84,87,0,NA,"",2,29.38,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1280",2018-06-12 20:30:00,85,81,86,11.5,NA,"SW",2,29.44,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1281",2018-06-12 23:30:00,85,81,83,6.9,NA,"SSW",2,29.48,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1282",2018-06-13 02:30:00,84,80,86,3.5,NA,"SW",1,29.46,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1283",2018-06-13 05:30:00,83,80,86,10.4,NA,"SSW",1,29.44,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1284",2018-06-13 08:30:00,87,79,72,4.6,NA,"SSW",2,29.49,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1285",2018-06-13 11:30:00,89,80,70,9.2,NA,"South",2,29.47,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1286",2018-06-13 17:30:00,86,81,81,11.5,NA,"SW",2,29.46,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1287",2018-06-13 20:30:00,85,82,90,11.5,NA,"SW",2,29.49,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1288",2018-06-13 23:30:00,85,82,88,9.2,NA,"SSW",2,29.51,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1289",2018-06-14 02:30:00,84,82,91,6.9,NA,"SSW",1,29.48,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1290",2018-06-14 05:30:00,84,82,91,6.9,NA,"SW",1,29.49,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1291",2018-06-14 08:30:00,85,81,86,9.2,NA,"SW",1,29.54,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1292",2018-06-14 11:30:00,88,83,81,9.2,NA,"SW",2,29.52,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1293",2018-06-14 14:30:00,88,83,81,10.4,NA,"SSW",2,29.46,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1294",2018-06-14 17:30:00,87,83,84,9.2,NA,"SSW",2,29.45,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1295",2018-06-14 20:30:00,85,82,90,6.9,NA,"South",2,29.5,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1296",2018-06-14 23:30:00,84,83,95,6.9,NA,"South",1,29.52,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1297",2018-06-15 02:30:00,84,82,93,4.6,NA,"SW",1,29.49,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1298",2018-06-15 05:30:00,82,81,96,0,NA,"",1,NA,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1299",2018-06-15 08:30:00,86,82,83,9.2,NA,"SSW",2,29.58,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1300",2018-06-15 11:30:00,90,82,72,9.2,NA,"SSW",2,29.57,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"1301",2018-06-15 14:30:00,89,83,78,11.5,NA,"SSW",2,NA,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"1302",2018-06-15 17:30:00,87,83,85,9.2,NA,"SSW",2,29.52,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1303",2018-06-15 20:30:00,85,80,82,9.2,NA,"South",2,29.57,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1304",2018-06-15 23:30:00,84,79,81,9.2,NA,"SW",2,29.54,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1305",2018-06-16 02:30:00,82,77,82,4.6,NA,"SW",2,29.51,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1306",2018-06-16 05:30:00,82,77,82,4.6,NA,"SW",2,29.57,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1307",2018-06-16 08:30:00,86,80,78,4.6,NA,"South",2,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1308",2018-06-16 11:30:00,90,81,69,5.8,NA,"SSW",2,29.61,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"1309",2018-06-16 14:30:00,90,83,75,6.9,NA,"SSW",2,29.55,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1310",2018-06-16 17:30:00,87,83,85,6.9,NA,"SSW",2,NA,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1311",2018-06-16 23:30:00,85,79,77,0,NA,"",2,29.6,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1312",2018-06-17 02:30:00,85,79,77,0,NA,"",2,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1313",2018-06-17 05:30:00,83,80,86,3.5,NA,"South",1,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1314",2018-06-17 08:30:00,87,78,67,4.6,NA,"SSW",2,29.59,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"1315",2018-06-17 11:30:00,89,82,74,4.6,NA,"South",2,29.57,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"1316",2018-06-17 14:30:00,90,75,52,9.2,NA,"SW",2,29.5,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"1317",2018-06-17 17:30:00,88,83,82,9.2,NA,"SW",2,29.51,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1318",2018-06-17 20:30:00,86,83,87,11.5,NA,"SSW",2,29.55,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"1319",2018-06-17 23:30:00,86,83,89,3.5,NA,"SSW",2,29.56,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1320",2018-06-18 02:30:00,85,82,90,2.3,NA,"SSW",2,29.52,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1321",2018-06-18 05:30:00,85,81,84,0,NA,"",2,29.53,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1322",2018-06-18 08:30:00,88,80,72,0,NA,"",2,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1323",2018-06-18 11:30:00,91,82,69,4.6,NA,"South",2,29.56,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"1324",2018-06-18 14:30:00,91,82,69,6.9,NA,"South",2,29.51,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1325",2018-06-18 17:30:00,88,83,80,9.2,NA,"South",2,29.49,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1326",2018-06-18 20:30:00,87,82,82,6.9,NA,"South",2,29.54,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1327",2018-06-18 23:30:00,87,83,83,0,NA,"",2,29.57,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1328",2018-06-19 02:30:00,87,82,80,0,NA,"",2,29.54,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1329",2018-06-19 05:30:00,83,80,88,0,NA,"",2,29.53,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1330",2018-06-19 08:30:00,87,81,76,0,NA,"",2,29.58,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1331",2018-06-19 11:30:00,90,82,72,4.6,NA,"South",2,29.56,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1332",2018-06-19 14:30:00,91,84,76,6.9,NA,"SSW",2,29.5,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1333",2018-06-19 17:30:00,88,83,81,9.2,NA,"SSW",2,29.5,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1334",2018-06-19 20:30:00,87,83,86,4.6,NA,"SSW",2,29.56,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1335",2018-06-19 23:30:00,87,82,81,4.6,NA,"South",1,29.58,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1336",2018-06-20 02:30:00,85,69,49,0,NA,"",1,29.54,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1337",2018-06-20 05:30:00,83,80,86,2.3,NA,"SW",1,29.56,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1338",2018-06-20 08:30:00,86,80,78,4.6,NA,"SSW",2,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1339",2018-06-20 11:30:00,90,82,72,5.8,NA,"South",2,29.59,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1340",2018-06-20 14:30:00,90,83,74,6.9,NA,"South",2,29.53,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1341",2018-06-20 17:30:00,88,83,83,6.9,NA,"South",2,29.52,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1342",2018-06-20 20:30:00,86,82,83,9.2,NA,"SSW",2,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1343",2018-06-20 23:30:00,85,81,85,9.2,NA,"SSW",1,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1344",2018-06-21 02:30:00,84,80,86,4.6,NA,"SSW",1,29.58,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
